n_of_individual_projects,motivation_r,relationship_with_others_r,communication_skills_r,task_management_r,salary(thousand kzt),total_rating,promoted
3.0,0.6580352633667313,0.8835369420973582,0.8811806662893849,0.7312455709449129,498.0,0.8794030416536134,0.0
4.0,0.8592226656699669,0.4350164921874267,0.5233368621656616,0.9588216488235768,94.0,0.6027887627018451,0.0
5.0,0.8829789172111361,0.9212722889025593,0.9594366715709921,0.9311783130356368,334.0,0.7988348489638022,1.0
3.0,0.810629757390193,0.9313692333313386,0.6654613782316129,0.8523163453239575,489.0,0.7974988911084225,0.0
2.0,0.7069537619465394,0.8593897798835819,0.5591039660658401,0.6731612951985593,26.0,0.5821679876667278,0.0
5.0,0.8368933440687882,0.8163638776854616,0.623028171037305,0.9212922114730844,12.0,0.8757612924374114,0.0
0.0,0.8370201415431486,0.7181183236801298,0.7681261974948504,0.47608826440322227,169.0,0.31401798663790476,0.0
3.0,0.691002069640445,0.9883507747982688,0.617192689184201,0.755444461482518,234.0,0.9638031388409657,0.0
5.0,0.9501039024688694,0.593323725948243,0.9075166993239637,0.5795828301357715,57.0,0.3861461221720043,0.0
3.0,0.984406092587932,0.4336181311892429,0.5600163009716755,0.8345746981212627,176.0,0.8590564969947465,0.0
1.0,0.7587572947724637,0.8411159121063129,0.6985760609280474,0.5931413697463217,459.0,0.4683965498559441,0.0
4.0,0.8954364985854444,0.8682602663125498,0.8783707373768038,0.8521789072990653,477.0,0.9126501345951229,1.0
0.0,0.8365882820149615,0.9819782633147028,0.614995823286247,0.6832802573704346,481.0,0.9700980877935861,0.0
2.0,0.8895749072531858,0.7814316286368599,0.69666555668504,0.6881633193815939,18.0,0.8978660835576346,0.0
1.0,0.8724365234247078,0.8909213703631695,0.884162699679669,0.7528273929371991,459.0,0.5367418657693169,0.0
4.0,0.6519413905817675,0.5899737697815353,0.4570444490948362,0.6472387826185744,237.0,0.6259119476490683,0.0
4.0,0.9966450235364315,0.5951096303439031,0.8664565640458797,0.6647529487757358,158.0,0.8378760340933967,0.0
0.0,0.8874917878953693,0.5371734931681245,0.8347284869940245,0.5594595264054352,337.0,0.7442390324356403,0.0
4.0,0.8307629159788917,0.6674736049055001,0.6320558548899203,0.7119922589425992,386.0,0.6192515723880915,0.0
3.0,0.7402870897723882,0.6768715788101646,0.8838527661849919,0.6417140481153811,13.0,0.7610379315047304,0.0
4.0,0.9527874670878437,0.9289845922246314,0.9975999405177339,0.8874919765985435,413.0,0.9763087607663714,1.0
4.0,0.8680055882901806,0.870434684703178,0.9521512319127753,0.8632376002192976,494.0,0.7180184710003552,1.0
5.0,0.8476769640448757,0.819047191963333,0.7800293032131069,0.972831565416487,329.0,0.8973301961189736,1.0
2.0,0.6780001941532047,0.5099489084540639,0.8499765442359425,0.6811808128643615,428.0,0.6246558200370549,0.0
1.0,0.7044797939230204,0.9070467729276572,0.6074962585551522,0.8705666551788986,91.0,0.8940381964981374,0.0
4.0,0.9445451385323518,0.9586656786873485,0.812338325300748,0.8189414872813976,368.0,0.9827551112432704,1.0
4.0,0.9394640832330955,0.9570800285140334,0.9470856707659189,0.9159276743824643,494.0,0.997617912049605,1.0
0.0,0.5730192735142146,0.5782279448568395,0.8695185311929987,0.46349059181248303,230.0,0.7542451757916891,0.0
1.0,0.8835959371646149,0.8761355628744221,0.7689242946486678,0.8530857449335565,343.0,0.999757455735939,0.0
0.0,0.9408528740363375,0.951936154082841,0.38214069936394246,0.6564807875626124,355.0,0.8230964951479454,0.0
1.0,0.7130523779938114,0.5170206662479431,0.692550364158542,0.8304366149075801,114.0,0.5465514534524056,0.0
5.0,0.9126519693202564,0.9779811543778343,0.8527532523526753,0.8329718248006134,322.0,0.9563069182300903,1.0
4.0,0.5352429971957046,0.4521451896078866,0.7833868942059613,0.9036036324165895,178.0,0.953383204436572,0.0
3.0,0.982549351175138,0.7204225138320081,0.8786040184203733,0.9255647224751564,108.0,0.9506930317117699,0.0
4.0,0.8699409672587172,0.9634159549943859,0.9109596345573819,0.9678371334877537,348.0,0.879499237644585,1.0
5.0,0.8371832171715686,0.8931083817541048,0.7802850963992058,0.9307896698049767,348.0,0.7845899039129782,1.0
4.0,0.781169497023438,0.9960380528768682,0.7488816218092883,0.9188137249625273,373.0,0.871944558240818,1.0
4.0,0.9351159953723444,0.891311606989292,0.9465672942843165,0.9411905146159874,495.0,0.89647891721306,1.0
3.0,0.8482870552654589,0.797253053882142,0.859313955653832,0.7888836462477637,321.0,0.847632825484061,1.0
3.0,0.7182220229621585,0.752053358106261,0.8987312728041597,0.7624174327308946,373.0,0.4543244310237566,0.0
5.0,0.9957330210968143,0.8287442810400679,0.9042465312552007,0.9818213676419554,471.0,0.9254390466540969,1.0
5.0,0.9306117683239771,0.9255882646427475,0.9169263264420814,0.9833655291363858,469.0,0.8898629401530486,1.0
5.0,0.7676981157179072,0.92786249348079,0.9885179926874895,0.9680453855532071,381.0,0.9127527029570175,0.0
2.0,0.8355732007716037,0.9437695013775567,0.7368685498968727,0.6889699565747547,394.0,0.555929987990573,0.0
2.0,0.7296961400784986,0.6472803169953769,0.5704668395683851,0.6404552489848383,449.0,0.8079492465606037,0.0
3.0,0.9137672771756536,0.8847515860953382,0.8246514904684376,0.8806965731361365,435.0,0.9782217391942325,1.0
3.0,0.6852189267447361,0.6187964448993373,0.683602558510578,0.6912779937046075,246.0,0.7028646970505423,0.0
4.0,0.8469598084198051,0.8751643340425755,0.9780180944962951,0.7747323048991624,86.0,0.8376757818781516,0.0
3.0,0.9973927644755431,0.67731080452526,0.7531356943297142,0.5603656120259733,379.0,0.9974008986876717,0.0
3.0,0.9218008521490295,0.9450022488527721,0.9993757939563404,0.9720725675091649,417.0,0.952689913232488,1.0
4.0,0.8662778494664987,0.9173041209641724,0.9638743515385917,0.9557769440328023,445.0,0.9686642691133269,1.0
5.0,0.8761904147430749,0.9737011641625526,0.9547198034018747,0.8091003157685517,483.0,0.9002670745154316,1.0
2.0,0.6045370641099987,0.5947887599004877,0.5106888642346954,0.7580442344383485,115.0,0.5284748327658985,0.0
5.0,0.7908155583440037,0.8527008279706598,0.760961194820505,0.7273800592031663,352.0,0.8245673371489538,1.0
3.0,0.9005508917590102,0.8329670096837146,0.9917324930255895,0.9633949055642523,479.0,0.8962822509650487,1.0
3.0,0.9829301164249906,0.9720866387641632,0.9130144758943712,0.8439117039576082,495.0,0.841141787911582,1.0
3.0,0.9119183718842275,0.7369928140287534,0.5905744027976765,0.6743769666800635,453.0,0.8627151453773876,0.0
3.0,0.9770862032002497,0.9239285947320093,0.9889905386260964,0.9104190870647704,370.0,0.8926775608391476,1.0
4.0,0.9199767337950273,0.8300079798657962,0.9694450149892155,0.9190466338331907,314.0,0.8664857825279464,1.0
2.0,0.7180086484665914,0.6973538426915148,0.7820054427423497,0.680760507071551,474.0,0.7758601515758303,0.0
2.0,0.7971327597619995,0.9105036449028836,0.8403427103052195,0.9653081336442186,326.0,0.536251642398626,0.0
3.0,0.990504780105836,0.9479791979334802,0.8951284617954917,0.922108886105942,442.0,0.8742432274820566,1.0
5.0,0.8930179986067893,0.8840895872823437,0.9664800087681551,0.8330572336139958,451.0,0.8124455021162776,1.0
2.0,0.9344379955365318,0.9401035814554182,0.5248833578210608,0.5233786780951325,470.0,0.8844849675906079,0.0
2.0,0.4256345886717595,0.7702900767950751,0.7719788480174187,0.625638953520906,116.0,0.4979855315892462,0.0
4.0,0.7860825953878374,0.8089010973648072,0.8758028348155026,0.9183671666178119,347.0,0.9386986739148632,1.0
4.0,0.920111148266771,0.8428788291624661,0.8735723367660982,0.85190435220442,463.0,0.8641445744184097,1.0
3.0,0.8408576388478508,0.8084281100226668,0.7646058066500836,0.9586091843902824,213.0,0.8744476450017178,0.0
5.0,0.7794582304835111,0.6444437286166762,0.6321566299765249,0.8236181377331637,401.0,0.4980298253155056,0.0
5.0,0.5295437238943744,0.5436546851139915,0.8481740516141417,0.5390493107703731,299.0,0.6025671023151021,0.0
4.0,0.674511438947151,0.9744008011448456,0.8938711544796362,0.9107742598772707,329.0,0.800119645638079,0.0
3.0,0.9743010718795381,0.9025500645274237,0.9987244852400974,0.8518636712053483,344.0,0.8889542912411972,1.0
3.0,0.9630511303461287,0.9979994395718229,0.8474077220155078,0.9893197541363449,432.0,0.89299787456368,1.0
5.0,0.7622356826970884,0.9079888514147698,0.8122600327770487,0.9408667086672421,467.0,0.7766686545564695,1.0
3.0,0.8614184215138858,0.9622994901085202,0.8156303115264826,0.8946512282413164,74.0,0.6733224767772479,0.0
3.0,0.8838858643612287,0.8164272607059686,0.839573609563644,0.9162800834890713,405.0,0.9996186199164261,1.0
3.0,0.7620210685642347,0.899125423828365,0.7533939282072135,0.9705538011539786,348.0,0.928450045852827,1.0
2.0,0.9807907843900092,0.7913571291447254,0.6221465563856527,0.5294756351418302,334.0,0.9923609603408501,0.0
1.0,0.5354136315209985,0.822471544720988,0.4448532940643106,0.5635074208368459,363.0,0.9026801606023689,0.0
4.0,0.9699434470551433,0.8495810865003581,0.7776692878714743,0.8842402355278105,441.0,0.9193911723430971,1.0
2.0,0.7821214070428657,0.8347670362687255,0.37282493487067075,0.36443597609457273,170.0,0.5263362880955573,0.0
2.0,0.9861852224251774,0.764697643960374,0.84852232402127,0.9691261840918711,173.0,0.697213495741036,0.0
4.0,0.6947347057205989,0.8336108729205225,0.6381289195346211,0.7040119361799939,207.0,0.8750416363286471,0.0
5.0,0.9942431878453051,0.9131382485143203,0.9257826425811091,0.8691248594178801,377.0,0.9945535207697568,1.0
2.0,0.5789500901920497,0.9610829472239368,0.7394102754487909,0.9113998067850091,284.0,0.8004853416708955,0.0
3.0,0.826005251409483,0.9412979705476888,0.8932544980890258,0.9742706140877978,434.0,0.7933769023294317,1.0
3.0,0.834039521351704,0.8270056568851897,0.8924679637921313,0.788430623144518,482.0,0.7610351096321758,1.0
5.0,0.6977355419445446,0.6289745061523677,0.4461091431971014,0.7170871339242713,148.0,0.9889428299023664,0.0
1.0,0.7156149549788486,0.8881658740318383,0.4369729881671841,0.6166333831907118,22.0,0.7699328497702551,0.0
4.0,0.9213892066797186,0.8726863646354478,0.8867954875291512,0.8963170302917873,391.0,0.9235274159656806,1.0
3.0,0.8729902447300562,0.8225060460808378,0.8989868996311171,0.8216599602393012,358.0,0.8596218377294107,1.0
1.0,0.9401895505835316,0.9140404024132451,0.7468600186017859,0.632305690731501,8.0,0.7365386011199021,0.0
2.0,0.5622138952581567,0.512024687729194,0.7594567800025709,0.6090511146390225,276.0,0.5405958747346818,0.0
5.0,0.6720522127850829,0.7713634076107527,0.8009988363152601,0.860749578085634,108.0,0.7921019158138283,0.0
3.0,0.5708974826088584,0.925140662351903,0.7649401378659005,0.656713571895337,433.0,0.8274387757355232,0.0
3.0,0.7175428506904213,0.7971994931592208,0.5344374336167399,0.5952137758464577,239.0,0.68615520235672,0.0
4.0,0.921559103889793,0.9584535378387431,0.9957641504356837,0.9158745823424456,472.0,0.934472749165691,1.0
0.0,0.8963354059570983,0.6855125994799112,0.4716804968636331,0.5206717970466972,335.0,0.6897511827485667,0.0
3.0,0.9155689401517206,0.951014477655037,0.8404479793682431,0.9963445895025229,396.0,0.9771065851070788,1.0
0.0,0.9214777257952051,0.7291660847329862,0.8242682920331538,0.9156072445852783,242.0,0.926597175488703,0.0
4.0,0.9770798944125197,0.6175554113645843,0.6108388289860751,0.5712016261391248,499.0,0.8859769495726724,0.0
4.0,0.9643149720528302,0.9817265663738368,0.8020520542456157,0.9540492870547481,332.0,0.8748128748971601,1.0
4.0,0.3972688122248381,0.8205560975701083,0.6720392321421627,0.43574918477291835,124.0,0.7781687519898669,0.0
2.0,0.4590600468986801,0.9870489358684211,0.7562146040340134,0.5968213291708042,466.0,0.7008620302832691,0.0
3.0,0.9809522457475036,0.8078580974542193,0.8334124798876152,0.6294579597292658,47.0,0.86579365550644,0.0
1.0,0.6768441541693585,0.9775328738883806,0.6801731509822343,0.940830157472575,322.0,0.829183434663255,0.0
1.0,0.6886085590766753,0.9200291054740829,0.5947660737426156,0.8263669885875277,242.0,0.6754757569217325,0.0
1.0,0.7052623003746281,0.6208110701690204,0.7604801875591272,0.828460028420922,351.0,0.7955515334490277,0.0
4.0,0.9180694988638963,0.9159242082010868,0.8353734701220972,0.9877995932586877,391.0,0.8959244067586695,1.0
0.0,0.6945495028605614,0.9331536122445988,0.6883566151274978,0.6731519577949052,274.0,0.8495446437843814,0.0
4.0,0.8997931041226304,0.9711237077032155,0.5724328748476676,0.9574786076580104,324.0,0.6698794411667346,0.0
2.0,0.610548526043842,0.6253221295396736,0.8030569886636909,0.8979252933720391,135.0,0.5282662410688224,0.0
2.0,0.8663792352928363,0.9095328052355942,0.986116957694321,0.9217280694493327,201.0,0.9608709735390535,0.0
3.0,0.9743404468677874,0.9941518360720812,0.6807653712468321,0.9017860647914058,178.0,0.7343361287902149,0.0
4.0,0.9409039258969021,0.9659343983391631,0.9211798691666498,0.8965450810380753,424.0,0.9648842678989734,1.0
5.0,0.8420945280039018,0.8531562772801642,0.8788477197340054,0.9348512637264388,368.0,0.9100026415123177,1.0
5.0,0.9660827834402259,0.566435614836796,0.8463331148708778,0.5291653334993747,138.0,0.7593835769754875,0.0
3.0,0.9417592436997408,0.9233111267490604,0.7552001123551642,0.7386717513130139,99.0,0.42871041515247005,0.0
2.0,0.76480314961329,0.8505160579866835,0.8915718100632617,0.8405496665874901,83.0,0.7240593037136408,0.0
4.0,0.915562258929336,0.8132285672707862,0.9298122707280221,0.739036563374939,489.0,0.9492427547332614,1.0
4.0,0.8911303155980638,0.7272391900820738,0.9354484605900617,0.8319164851965434,478.0,0.868569305244886,1.0
0.0,0.7762333399540291,0.6274016001294116,0.8775458948112496,0.48004647156007374,220.0,0.5438888393882928,0.0
3.0,0.5760231784245377,0.7099798027260457,0.5198394248151073,0.8322286070606837,243.0,0.9037106047303692,0.0
5.0,0.9780338133736264,0.9944718566956667,0.9270131873794751,0.9726649304542302,466.0,0.8810005809912492,1.0
2.0,0.5767890321944843,0.7278121337958292,0.9571573541697946,0.7365603182112475,237.0,0.8674010818655813,0.0
2.0,0.9130939224503796,0.6890093874768424,0.8947331461739403,0.7528715639698014,127.0,0.8062669121560684,0.0
2.0,0.5990577323517519,0.5916873153878528,0.8299852714332346,0.9823862262627991,234.0,0.6438166795600162,0.0
4.0,0.7809794893392563,0.9501748984249043,0.8034577376667857,0.9076228103666273,298.0,0.8984026279868298,0.0
1.0,0.4847082811005412,0.9279198931106158,0.972149682387128,0.6872284442442466,123.0,0.5439340455015687,0.0
1.0,0.3551133115169241,0.43259008376167934,0.39886940849558444,0.36030608245608875,153.0,0.4716780564903408,0.0
0.0,0.6336577495716571,0.963114253985041,0.9898380152797572,0.6576238319293954,289.0,0.7067999888665365,0.0
0.0,0.5718273656322193,0.9605085531226102,0.598232806988483,0.42445081590179357,412.0,0.6686986835812857,0.0
4.0,0.8584136911348526,0.9771957247213325,0.6453503256011961,0.8409203768992571,233.0,0.6728520518580148,0.0
1.0,0.9167911817205228,0.5982179551152661,0.34973920236548917,0.3372071639863022,117.0,0.9655447721445856,0.0
5.0,0.8829774521933347,0.9577711242538193,0.9315371600011182,0.9924251346108065,361.0,0.9229629899941652,1.0
5.0,0.4449220409772999,0.747011496239123,0.5021656337885416,0.6699949762372774,354.0,0.9960807606263633,0.0
4.0,0.9732729790778406,0.9046577720163552,0.9941801196520342,0.9543719022428323,366.0,0.9646469280611313,1.0
4.0,0.903476255272372,0.9560884500799125,0.960890599123357,0.9027551561224398,423.0,0.9396528690544498,1.0
5.0,0.6076831432798547,0.9730135870812809,0.5341202062260626,0.5774403709663936,445.0,0.8137787924208302,0.0
5.0,0.9604411476330124,0.9013087032767494,0.9203591329635421,0.9484904279075826,491.0,0.9463864030481878,1.0
5.0,0.6241343356036021,0.800749629429881,0.6736712594854165,0.7202978050168976,174.0,0.5701813141619648,0.0
3.0,0.9796945607160918,0.9859301093546212,0.9107544654313598,0.8636007083300306,494.0,0.9391721630638015,1.0
0.0,0.5729180128795075,0.8478699437651793,0.8996563711274894,0.6571664297726394,275.0,0.7645848089185229,0.0
5.0,0.8844522306002154,0.9928558355112767,0.7685471161340856,0.6988744770804872,151.0,0.9264920517971277,0.0
1.0,0.47006916125306303,0.5182421249668915,0.5921763322256551,0.9727956001724753,223.0,0.8301495248935251,0.0
4.0,0.9678930805273671,0.6581908643632669,0.7620917346369572,0.9756817264507152,65.0,0.75299270339308,0.0
5.0,0.8725201220274692,0.9796474959780312,0.9435678839990532,0.9846956306408511,365.0,0.8866387297214411,1.0
2.0,0.8009785774474315,0.8012762403575232,0.9171667904945288,0.9490042029700063,243.0,0.6865694264373957,0.0
3.0,0.9621333031113151,0.585868258506356,0.4566358806248421,0.5546941256216431,456.0,0.8408476612477547,0.0
4.0,0.9069611495588683,0.953820785405302,0.898736285656205,0.9073710563444571,359.0,0.910102020304844,1.0
3.0,0.4558611584521253,0.814555288405558,0.800430701264315,0.9118093935256706,424.0,0.6342987564812673,0.0
4.0,0.6530094349647207,0.6228566967222068,0.5337512121307535,0.4885143682960794,245.0,0.7355694017234667,0.0
5.0,0.8228722543991229,0.6110437642600803,0.8546382266552464,0.8659814342332809,439.0,0.5112055417464348,0.0
2.0,0.9319178769860954,0.6222722910134069,0.8893943527783011,0.7118514574857396,264.0,0.8146343482908497,0.0
5.0,0.681102290510978,0.8384608821661375,0.9551384439087732,0.4329495078725555,132.0,0.39390111648001924,0.0
3.0,0.5009918586841626,0.8864111924841971,0.6462111414582845,0.7655744800985448,156.0,0.7564929316718028,0.0
2.0,0.7704121040411052,0.3645600624767208,0.364808718740951,0.49286366725729963,152.0,0.5700199034036624,0.0
2.0,0.43933877587239906,0.5570071696932348,0.5894782576531169,0.964035208727644,471.0,0.72496266424989,0.0
3.0,0.9925596386937282,0.9473926706903779,0.9831629634392101,0.9426886951282388,395.0,0.9296777653760138,1.0
0.0,0.8661995480697101,0.7891261755836347,0.996454805347504,0.6657445312797703,302.0,0.8759006905672659,0.0
2.0,0.6805742434887043,0.7433926916138149,0.8173815713740797,0.8185197213825982,379.0,0.9394516628263461,0.0
0.0,0.7836016893027111,0.46974594264753033,0.4759620759415288,0.5391110292445755,143.0,0.8034110395226406,0.0
5.0,0.5698092814308757,0.8393332081875418,0.6089389068210027,0.7552049378411362,497.0,0.6162634545579423,0.0
3.0,0.7825678722109172,0.9860086918090203,0.8509229491444642,0.7741194829636043,306.0,0.8542294297641121,1.0
5.0,0.8611966843991619,0.9630898606615005,0.7388085737089294,0.7170919954263962,399.0,0.7036612443624661,1.0
0.0,0.8703457915849031,0.4708866135369501,0.8732160747477645,0.9994859490891387,210.0,0.8086389858304013,0.0
0.0,0.5945861158812427,0.5935162792350342,0.9976000743688836,0.46224328089741995,419.0,0.562962232308289,0.0
2.0,0.5176462026560319,0.88223297065901,0.9016212677419451,0.9541502050448512,449.0,0.6113166337970429,0.0
4.0,0.9154520792765325,0.9078363665059972,0.9399665839314785,0.8828133104079533,466.0,0.9522863403228675,1.0
1.0,0.7437802402094564,0.6903876102978703,0.8443280132188757,0.7705406513623845,255.0,0.6474897926163858,0.0
1.0,0.8386151919522091,0.9868717420199891,0.4942178359659103,0.6392744649824138,400.0,0.5257424201289198,0.0
4.0,0.4946930161883576,0.807395527199869,0.4146632306823692,0.5122908030907469,332.0,0.6532682514774035,0.0
4.0,0.49141022972537773,0.8798239323007736,0.9842121309778966,0.3307321516043402,463.0,0.9812184754881805,0.0
3.0,0.8252880464591211,0.9278233403775025,0.9482636360089346,0.848811997830428,327.0,0.8927824415440984,1.0
4.0,0.5617505685583852,0.9875733480335157,0.9112280836895025,0.43435366635063666,389.0,0.48570082917243906,0.0
5.0,0.6253607948938419,0.6166493293757884,0.9011906160032581,0.6074116835045759,39.0,0.9586510113819694,0.0
3.0,0.8260430726450327,0.666981376077486,0.6195292923868404,0.9137108601624321,11.0,0.7514975627343495,0.0
2.0,0.9868104846894932,0.8676622249461904,0.9935154407948131,0.6136960092810081,438.0,0.7607122665457877,0.0
4.0,0.9813122941023475,0.8272065614364851,0.8340991208962397,0.7069191682566497,239.0,0.9492207792024921,0.0
3.0,0.6958827152361039,0.9001632692403183,0.843996536084533,0.8234437012400655,369.0,0.7941684291753685,0.0
5.0,0.8171598663241773,0.7415892561340208,0.6970361669941276,0.7707851141636524,179.0,0.6944388495219133,0.0
5.0,0.9053720609757727,0.7407339494247043,0.9585014317281066,0.7086166104016901,313.0,0.9559211377537309,1.0
2.0,0.9215968251516163,0.9716353330059151,0.6452246535272309,0.7782451887458675,177.0,0.7979429468882402,0.0
4.0,0.940856708191694,0.9366252563980316,0.9144557067632466,0.9540612017217442,428.0,0.9647999871796629,1.0
1.0,0.6672436256592139,0.8149778559679436,0.9312265748147153,0.8870922930074738,328.0,0.9763915241393036,0.0
2.0,0.5852911024556114,0.5500697623402617,0.49260093283911527,0.7097299053089883,462.0,0.5394387574090984,0.0
5.0,0.8711325584185182,0.911426450999258,0.8530435518434303,0.9637680756252632,338.0,0.8726537460182077,1.0
4.0,0.9164553700123733,0.9084969375648569,0.9152135494909981,0.8212174000707968,450.0,0.9588612327869916,0.0
4.0,0.9949299032306951,0.8711298503573681,0.9364105651839716,0.9583343872658135,493.0,0.8479628319838592,1.0
1.0,0.5155480434154472,0.5136159344421001,0.7535588178405147,0.7545739170890242,242.0,0.49085915597345703,0.0
5.0,0.9286724957428759,0.9704126344755806,0.9736446886759639,0.9997481447217708,357.0,0.9630605470832712,1.0
4.0,0.6221358160129905,0.42841781706932175,0.5505541207054169,0.3566617494874154,292.0,0.40983914474886096,0.0
2.0,0.6093300786437481,0.8595451486366595,0.3364546925147828,0.5707826985531663,500.0,0.4131278656971258,0.0
3.0,0.8671570917618399,0.9631153394260416,0.9761668015473766,0.8444224160636481,330.0,0.9200430778781987,0.0
4.0,0.8243194188993208,0.8046249407143382,0.8599579345884214,0.7791906392489711,480.0,0.8393098192413033,1.0
4.0,0.8150095377595699,0.8044983486859714,0.9361828687204965,0.5015633953824433,303.0,0.6317673460339115,0.0
3.0,0.7452697272926004,0.8713754106404996,0.7082464184943971,0.7771924655730998,323.0,0.7019235933599745,0.0
3.0,0.7064203454742494,0.8462490964887829,0.7941383526960205,0.7042269262136508,368.0,0.7309177818867107,1.0
0.0,0.8938726927190103,0.9275881537711232,0.919439393719687,0.8913215825820109,177.0,0.8060789995781098,0.0
5.0,0.6560563612492926,0.6446138693361076,0.776496449648308,0.6934700285209068,192.0,0.902419099434851,0.0
5.0,0.9010402041609314,0.9725406882753613,0.9781651920309177,0.9651694099245185,439.0,0.8565726534861188,1.0
4.0,0.5794289431743229,0.9369767279214825,0.8334306566972567,0.502317990915342,113.0,0.730952106108429,0.0
5.0,0.9404503596492204,0.9623957482254634,0.9928918103877931,0.9929404794550349,452.0,0.9575860198346027,1.0
2.0,0.7284389909846167,0.6967619911768609,0.8765708417971034,0.7551066851020893,412.0,0.9162107254530825,0.0
4.0,0.9799245178594239,0.9459295192463197,0.8601466228180681,0.7569663842442315,384.0,0.7872379198718235,1.0
0.0,0.7614886054193378,0.6849053102770636,0.7161987314249998,0.9891202652403619,116.0,0.7068195481364536,0.0
2.0,0.9485039390631982,0.864311321856968,0.5909928676549064,0.4172746891913922,329.0,0.811397960792608,0.0
5.0,0.8280046251724199,0.7907821131406079,0.7546448510430573,0.909286468366432,314.0,0.7236190993050036,1.0
3.0,0.7080249255118085,0.6807259400842468,0.7064111598028184,0.9412388852324495,77.0,0.9905781405296019,0.0
2.0,0.9773217463127104,0.7294565314100696,0.7764001012822893,0.7241691907329222,163.0,0.9841964161198833,0.0
4.0,0.6973199436272086,0.7197707601289031,0.8742359964846724,0.8064620285864104,35.0,0.8831831385888973,0.0
0.0,0.5640958977839273,0.637337193031681,0.723054789892699,0.7918406706951093,388.0,0.8372318439955357,0.0
3.0,0.8603370073370835,0.8563157705824281,0.872306215086008,0.9333568480662845,438.0,0.9743377962178487,1.0
1.0,0.8613566617813451,0.616535002428814,0.6092782052758804,0.7384812421779496,479.0,0.5348207256905849,0.0
1.0,0.43796951975074977,0.9181982223912002,0.6313478135104147,0.455295913252423,336.0,0.7333556268294346,0.0
4.0,0.7152022219868761,0.7889643626422654,0.9716231240460425,0.8580931515237189,223.0,0.8536892332488506,0.0
4.0,0.7184753408712836,0.564655960352623,0.6897375238969107,0.762870793599081,84.0,0.5995384753379073,0.0
5.0,0.7548498136262443,0.801219539121962,0.7530041119510853,0.7754658397067098,327.0,0.8045942790625332,1.0
0.0,0.8865626904937101,0.9279122111348184,0.8841364358729612,0.7334062236574135,251.0,0.5501252581872633,0.0
2.0,0.6189648818235787,0.732927847506274,0.7840585154560339,0.9569327072370761,292.0,0.8821202590226527,0.0
3.0,0.9792354978032968,0.7973714841778332,0.9102639152059779,0.8915445623749992,379.0,0.9791921519267486,1.0
4.0,0.973157493365189,0.9466828865744296,0.9127670116208745,0.9632560893644992,440.0,0.9333226840692913,1.0
4.0,0.8265006796565909,0.7823746667534609,0.544056965015944,0.35215763813401046,398.0,0.9033804235917584,0.0
5.0,0.9951356766930202,0.8005578332401748,0.5580908096878722,0.9476130747442881,409.0,0.6855748675078049,0.0
2.0,0.7743248528851754,0.7128763518575743,0.7230627675174595,0.8068594596040775,103.0,0.6491643368449721,0.0
5.0,0.9106249880925399,0.940055278061515,0.8606097693892578,0.9518018854873787,372.0,0.8612204334705519,1.0
5.0,0.9111708355149705,0.8104735350828512,0.9481431102040876,0.7950728634649493,309.0,0.9367299835492602,1.0
1.0,0.8143117417836843,0.478785061689593,0.5325476712993559,0.6989011472579022,134.0,0.4877267664185681,0.0
4.0,0.7097233353983357,0.7785999267248007,0.4652438404913788,0.582679944119447,469.0,0.8528108947540937,0.0
0.0,0.8688909523199384,0.8118795840108937,0.8566563133069154,0.5637221488547178,203.0,0.9464182705194004,0.0
3.0,0.4859871488843422,0.9490383818939037,0.6164532632692283,0.7166513949985089,156.0,0.6093478397348183,0.0
5.0,0.6441173598913416,0.9634903962265204,0.9202673745121,0.9537312467317756,333.0,0.7705845597992432,0.0
2.0,0.8765501168003093,0.7102334269103324,0.3601193790172721,0.5299620998839224,401.0,0.4699633173049025,0.0
5.0,0.8145031730293524,0.8773132175368854,0.6222293212445164,0.7388038429363271,114.0,0.5693999707895218,0.0
1.0,0.6211639096686408,0.8255270528727054,0.636431156241768,0.8565862741643333,484.0,0.8253295086445431,0.0
1.0,0.8179884221580811,0.6867113939643104,0.5563708783777075,0.7489254993422716,89.0,0.6686600253948731,0.0
3.0,0.7407101692552565,0.8346873362014774,0.7495234573387515,0.8810765347674336,470.0,0.7684994374102833,1.0
3.0,0.7647437025454626,0.9686103010782052,0.9069985930127993,0.4679633215001534,357.0,0.738249407416197,0.0
5.0,0.9631043340965701,0.8995456156117582,0.6286895213783262,0.8785198375134315,500.0,0.6509222281514843,0.0
5.0,0.9357290017561355,0.9864995721494212,0.9882756733108493,0.9474738999157918,301.0,0.9718326546708649,1.0
0.0,0.6099750233443509,0.40972766820586193,0.5680941952772589,0.5866279717422476,459.0,0.43179612891174934,0.0
5.0,0.6977830563604694,0.614976008846634,0.848679091475701,0.7607532139203208,148.0,0.658845416846821,0.0
5.0,0.9462307059889448,0.9224125370086249,0.9541184775191677,0.9694869084205111,314.0,0.8982936186436049,1.0
2.0,0.5274778667215856,0.6146382430301209,0.7189634380963109,0.8931099269484316,6.0,0.9324690403067416,0.0
4.0,0.9665184765592122,0.6126220826952974,0.6385152235550708,0.7545771015351034,159.0,0.8599449815871902,0.0
4.0,0.9790216507735401,0.7170189353905487,0.5377313894577082,0.4282965856579944,88.0,0.7361788401606623,0.0
